Brand,Model,Body_Type,Variant_Tier,Year,Engine_Size,Battery_kWh,Fuel_Type,Transmission,Mileage,Seats,Owner_Count,Price
Honda,Amaze,Sedan,Base,2024,1.2,0.0,Petrol,CVT,11805,5,1,645000
Maruti Suzuki,Dzire,Sedan,Mid,2017,1.2,0.0,Petrol,Manual,127488,5,1,300000
Maruti Suzuki,Alto K10,Hatchback,Top,2021,1.0,0.0,Petrol,Manual,49258,5,1,335000
Volvo,XC90,SUV,Mid,2023,2.0,0.0,Petrol,Automatic,17311,7,2,6025000
Renault,Triber,MPV,Base,2025,1.0,0.0,Petrol,Manual,14563,7,1,640000
Fiat,Linea,Sedan,Base,2016,1.3,0.0,Diesel,Manual,189844,5,1,165000
Maruti Suzuki,Eeco,MPV,Top,2022,1.2,0.0,CNG,Manual,48015,5,1,500000
Maruti Suzuki,Brezza,SUV,Top,2025,1.5,0.0,Petrol,Manual,11683,5,1,1110000
Hyundai,Venue,SUV,Mid,2023,1.0,0.0,Petrol,iMT,60669,5,1,790000
Honda,Amaze,Sedan,Mid,2023,1.2,0.0,Petrol,CVT,29810,5,2,620000
Maruti Suzuki,Alto 800,Hatchback,Top,2020,0.8,0.0,Petrol,Manual,51982,5,1,280000
Kia,Sonet,SUV,Top,2022,1.2,0.0,Petrol,Manual,28489,5,1,970000
Land Rover,Discovery Sport,SUV,Mid,2024,2.0,0.0,Petrol,Automatic,24729,7,1,4670000
Toyota,Innova Crysta,MPV,Mid,2020,2.7,0.0,Petrol,Manual,96426,7,1,1410000
Hyundai,Creta,SUV,Base,2021,1.5,0.0,Diesel,Automatic,59963,5,1,1120000
Hyundai,Creta,SUV,Base,2022,1.5,0.0,Petrol,Manual,40005,5,1,885000
Maruti Suzuki,Swift,Hatchback,Mid,2020,1.2,0.0,Petrol,Manual,54764,5,2,495000
Maruti Suzuki,Fronx,SUV,Top,2025,1.2,0.0,Petrol,AMT,13128,5,1,1025000
Toyota,Etios Liva,Hatchback,Base,2019,1.4,0.0,Diesel,Manual,152310,5,1,200000
Hyundai,Venue,SUV,Mid,2026,1.0,0.0,Petrol,iMT,1331,5,1,1045000
Toyota,Innova HyCross,MPV,Mid,2024,2.0,0.0,Petrol Hybrid,e-CVT,27779,7,1,2550000
Renault,Kwid,Hatchback,Top,2018,0.8,0.0,Petrol,Manual,88790,5,4,205000
Maruti Suzuki,S-Cross,SUV,Base,2020,1.5,0.0,Petrol,Manual,64149,5,2,550000
Maruti Suzuki,Alto K10,Hatchback,Top,2024,1.0,0.0,Petrol,Manual,18923,5,1,460000
Maruti Suzuki,S-Presso,Hatchback,Base,2025,1.0,0.0,Petrol,Manual,16977,5,1,410000
Maruti Suzuki,Dzire,Sedan,Top,2021,1.2,0.0,Petrol,Manual,72994,5,1,600000
Mahindra,Thar,SUV,Mid,2022,2.0,0.0,Petrol,Manual,29377,4,1,1155000
Skoda,Kushaq,SUV,Mid,2021,1.0,0.0,Petrol,Automatic,72809,5,1,890000
Nissan,Magnite,SUV,Base,2022,1.0,0.0,Petrol,CVT,19772,5,1,565000
Mahindra,XUV700,SUV,Base,2024,2.2,0.0,Diesel,Manual,29676,7,1,1775000
Hyundai,Creta,SUV,Mid,2024,1.5,0.0,Petrol,DCT,17649,5,1,1615000
Maruti Suzuki,Baleno,Hatchback,Mid,2016,1.2,0.0,Petrol,Manual,76196,5,2,410000
Hyundai,Creta,SUV,Top,2024,1.5,0.0,Diesel,Manual,34516,5,1,1465000
Hyundai,i20,Hatchback,Mid,2020,1.2,0.0,Petrol,Manual,49803,5,1,605000
Renault,Triber,MPV,Mid,2019,1.0,0.0,Petrol,Manual,95316,7,1,360000
Honda,City,Sedan,Base,2023,1.5,0.0,Petrol,CVT,35845,5,1,1095000
Maruti Suzuki,S-Cross,SUV,Base,2021,1.5,0.0,Petrol,Automatic,56238,5,3,615000
Maruti Suzuki,Eeco,MPV,Base,2024,1.2,0.0,Petrol,Manual,39492,5,2,405000
Maruti Suzuki,Dzire,Sedan,Mid,2021,1.2,0.0,Petrol,Manual,77967,5,1,510000
MG,Hector,SUV,Mid,2024,1.5,0.0,Petrol,Manual,17666,5,1,1580000
Maruti Suzuki,Celerio,Hatchback,Top,2024,1.0,0.0,CNG,Manual,12147,5,1,595000
Maruti Suzuki,Alto 800,Hatchback,Top,2023,0.8,0.0,Petrol,Manual,39760,5,1,365000
Maruti Suzuki,Baleno,Hatchback,Mid,2025,1.2,0.0,Petrol,Manual,12104,5,1,855000
Skoda,Kushaq,SUV,Mid,2023,1.0,0.0,Petrol,Manual,56357,5,1,1130000
Toyota,Innova Crysta,MPV,Base,2016,2.4,0.0,Diesel,Automatic,250000,7,1,700000
Mahindra,XUV500,SUV,Top,2018,2.2,0.0,Diesel,Automatic,104894,7,1,885000
Hyundai,Verna,Sedan,Mid,2021,1.5,0.0,Petrol,Manual,44308,5,1,805000
Maruti Suzuki,Wagon R,Hatchback,Mid,2021,1.2,0.0,Petrol,Manual,75377,5,1,400000
Renault,Kwid,Hatchback,Mid,2022,1.0,0.0,Petrol,AMT,42121,5,1,525000
Maruti Suzuki,Ciaz,Sedan,Mid,2017,1.5,0.0,Petrol,Manual,46597,5,2,465000
Maruti Suzuki,S-Presso,Hatchback,Top,2021,1.0,0.0,Petrol,Manual,63903,5,2,350000
Mahindra,Thar,SUV,Base,2023,2.2,0.0,Diesel,Manual,58564,4,1,1195000
Maruti Suzuki,Wagon R,Hatchback,Top,2025,1.2,0.0,Petrol,Manual,13129,5,1,735000
Maruti Suzuki,Swift,Hatchback,Top,2020,1.2,0.0,Petrol,Manual,32716,5,1,620000
Skoda,Octavia,Sedan,Mid,2019,1.8,0.0,Petrol,Automatic,64819,5,2,1180000
Honda,City,Sedan,Mid,2025,1.5,0.0,Petrol Hybrid,e-CVT,16066,5,1,1580000
Maruti Suzuki,Ertiga,MPV,Mid,2022,1.5,0.0,Petrol,Manual,46485,7,1,720000
Hyundai,Verna,Sedan,Top,2015,1.6,0.0,Diesel,Manual,175263,5,2,330000
Tata,Nexon,SUV,Base,2024,1.5,0.0,Diesel,Manual,19093,5,1,1015000
Maruti Suzuki,Wagon R,Hatchback,Top,2021,1.0,0.0,Petrol,Manual,56335,5,1,505000
Maruti Suzuki,Swift,Hatchback,Base,2025,1.2,0.0,Petrol,AMT,12011,5,2,700000
Mahindra,XUV300,SUV,Mid,2020,1.2,0.0,Petrol,Manual,82550,5,1,560000
Mahindra,Scorpio Classic,SUV,Top,2022,2.2,0.0,Diesel,Manual,47437,7,2,1090000
Mercedes-Benz,C-Class,Sedan,Top,2019,2.0,0.0,Petrol,Automatic,59203,5,2,2645000
Hyundai,Creta,SUV,Top,2017,1.6,0.0,Diesel,Automatic,215330,5,2,505000
Maruti Suzuki,Wagon R,Hatchback,Top,2020,1.2,0.0,Petrol,AMT,70272,5,2,510000
Toyota,Innova Crysta,MPV,Mid,2023,2.7,0.0,Petrol,Automatic,24333,7,1,2215000
Mahindra,XUV700,SUV,Mid,2026,2.2,0.0,Diesel,Automatic,3734,7,1,2250000
Maruti Suzuki,Dzire,Sedan,Base,2022,1.2,0.0,Petrol,AMT,51758,5,3,485000
Toyota,Fortuner,SUV,Base,2024,2.8,0.0,Diesel,Automatic,31266,7,1,4220000
Maruti Suzuki,Ciaz,Sedan,Top,2023,1.5,0.0,Petrol,Manual,32153,5,1,915000
Volkswagen,Tiguan,SUV,Mid,2021,2.0,0.0,Petrol,DCT,66094,5,1,2085000
Volkswagen,Taigun,SUV,Base,2022,1.0,0.0,Petrol,Manual,37455,5,1,920000
Hyundai,Venue,SUV,Mid,2025,1.0,0.0,Petrol,iMT,13630,5,1,1065000
BMW,X3,SUV,Top,2023,2.0,0.0,Petrol,Automatic,13567,5,1,5560000
Mercedes-Benz,E-Class,Sedan,Mid,2026,2.0,0.0,Petrol,Automatic,2658,5,1,7735000
Maruti Suzuki,Dzire,Sedan,Top,2019,1.2,0.0,Petrol,AMT,94569,5,3,425000
Hyundai,Verna,Sedan,Base,2025,1.5,0.0,Petrol,Manual,19013,5,1,1020000
Mahindra,Scorpio,SUV,Mid,2019,2.2,0.0,Diesel,Manual,86261,7,1,840000
Maruti Suzuki,Wagon R,Hatchback,Top,2026,1.0,0.0,Petrol,AMT,1110,5,1,710000
Hyundai,Creta,SUV,Top,2020,1.5,0.0,Petrol,Manual,88130,5,1,885000
Maruti Suzuki,Fronx,SUV,Top,2023,1.2,0.0,Petrol,AMT,37666,5,2,810000
Audi,Q7,SUV,Top,2022,3.0,0.0,Petrol,Automatic,64386,7,2,5515000
Hyundai,Creta,SUV,Mid,2026,1.5,0.0,Petrol,IVT,2446,5,1,1455000
Kia,Seltos,SUV,Top,2021,1.5,0.0,Petrol,Manual,24534,5,1,1100000
Hyundai,Creta,SUV,Mid,2021,1.5,0.0,Petrol,IVT,82814,5,1,900000
Maruti Suzuki,Dzire,Sedan,Top,2020,1.2,0.0,Petrol,AMT,31536,5,1,690000
Renault,Kwid,Hatchback,Base,2025,1.0,0.0,Petrol,AMT,20779,5,2,565000
Maruti Suzuki,Alto 800,Hatchback,Mid,2015,0.8,0.0,Petrol,Manual,114713,5,2,125000
Maruti Suzuki,Wagon R,Hatchback,Base,2017,1.0,0.0,Petrol,Manual,250000,5,2,155000
Hyundai,Verna,Sedan,Mid,2024,1.5,0.0,Petrol,Manual,16729,5,1,1180000
Tata,Altroz,Hatchback,Base,2021,1.2,0.0,Petrol,Manual,49817,5,3,530000
Hyundai,i20,Hatchback,Top,2023,1.2,0.0,Petrol,Manual,36634,5,1,840000
Maruti Suzuki,Wagon R,Hatchback,Mid,2021,1.0,0.0,Petrol,AMT,24979,5,2,440000
Hyundai,Aura,Sedan,Base,2021,1.2,0.0,Petrol,Manual,35485,5,1,500000
Maruti Suzuki,Ertiga,MPV,Base,2023,1.5,0.0,Petrol,Manual,27398,7,1,740000
Maruti Suzuki,Alto 800,Hatchback,Mid,2020,0.8,0.0,Petrol,Manual,72503,5,1,255000
Toyota,Innova Crysta,MPV,Mid,2022,2.4,0.0,Diesel,Manual,70717,7,2,1845000
Maruti Suzuki,Swift,Hatchback,Mid,2025,1.2,0.0,Petrol,AMT,8291,5,1,770000
Maruti Suzuki,Eeco,MPV,Top,2023,1.2,0.0,Petrol,Manual,38877,5,1,520000
Mahindra,Marazzo,MPV,Top,2019,1.5,0.0,Diesel,Manual,121013,7,4,585000
Tata,Nexon,SUV,Mid,2023,1.5,0.0,Diesel,Manual,62494,5,1,940000
Maruti Suzuki,Fronx,SUV,Mid,2024,1.2,0.0,CNG,Manual,32794,5,2,790000
Hyundai,i20,Hatchback,Mid,2019,1.2,0.0,Petrol,Manual,97660,5,2,410000
Maruti Suzuki,Ertiga,MPV,Top,2024,1.5,0.0,CNG,Manual,37864,7,1,1015000
BMW,3 Series,Sedan,Mid,2025,2.0,0.0,Petrol,Automatic,9350,5,1,4455000
Maruti Suzuki,Ignis,Hatchback,Top,2024,1.2,0.0,Petrol,AMT,17186,5,1,680000
Maruti Suzuki,Baleno,Hatchback,Mid,2025,1.2,0.0,Petrol,Manual,13743,5,1,810000
Honda,Amaze,Sedan,Mid,2020,1.2,0.0,Petrol,Manual,66432,5,4,405000
Maruti Suzuki,Ignis,Hatchback,Mid,2023,1.2,0.0,Petrol,AMT,26722,5,1,560000
Maruti Suzuki,Baleno,Hatchback,Base,2017,1.2,0.0,Petrol,AMT,60458,5,1,405000
Maruti Suzuki,Swift,Hatchback,Mid,2020,1.2,0.0,Petrol,AMT,98365,5,1,415000
Mahindra,KUV100,Hatchback,Mid,2018,1.2,0.0,Diesel,Manual,130814,6,1,245000
Mahindra,Scorpio N,SUV,Mid,2023,2.2,0.0,Diesel,Automatic,35531,7,1,2200000
Tata,Tiago,Hatchback,Mid,2019,1.2,0.0,Petrol,Manual,124053,5,2,285000
Kia,Seltos,SUV,Base,2025,1.5,0.0,Petrol,IVT,15735,5,1,1235000
Hyundai,i20,Hatchback,Base,2018,1.2,0.0,Petrol,Manual,111975,5,3,275000
MG,Hector,SUV,Top,2023,1.5,0.0,Petrol,Manual,43505,5,1,1515000
Tata,Nexon,SUV,Mid,2026,1.2,0.0,Petrol,Manual,1701,5,1,1150000
Skoda,Superb,Sedan,Base,2022,2.0,0.0,Diesel,Automatic,41637,5,2,2520000
Tata,Nexon,SUV,Mid,2022,1.2,0.0,Petrol,Manual,49339,5,1,785000
Hyundai,Verna,Sedan,Mid,2021,1.5,0.0,Petrol,IVT,33379,5,1,915000
Maruti Suzuki,Eeco,MPV,Mid,2021,1.2,0.0,Petrol,Manual,54931,5,2,375000
Hyundai,Venue,SUV,Base,2022,1.0,0.0,Petrol,DCT,56487,5,1,795000
Maruti Suzuki,Swift,Hatchback,Top,2020,1.3,0.0,Diesel,AMT,84750,5,2,540000
Honda,Amaze,Sedan,Base,2022,1.2,0.0,Petrol,CVT,30466,5,2,460000
Maruti Suzuki,Celerio,Hatchback,Top,2019,1.0,0.0,Petrol,AMT,144126,5,1,305000
Maruti Suzuki,Alto 800,Hatchback,Top,2019,0.8,0.0,Petrol,Manual,48963,5,2,265000
MG,Gloster,SUV,Base,2024,2.0,0.0,Diesel,Automatic,29936,7,1,3000000
Tata,Altroz,Hatchback,Top,2022,1.2,0.0,Petrol,Manual,36125,5,1,755000
Mahindra,Thar,SUV,Top,2018,2.5,0.0,Diesel,Manual,98393,4,2,835000
Hyundai,i20,Hatchback,Mid,2023,1.2,0.0,Petrol,Manual,26300,5,1,795000
Mahindra,Thar,SUV,Base,2022,2.0,0.0,Petrol,Automatic,37147,4,1,1265000
Nissan,Micra,Hatchback,Mid,2019,1.2,0.0,Petrol,CVT,90549,5,1,275000
Tata,Tiago,Hatchback,Top,2020,1.2,0.0,Petrol,AMT,49167,5,1,480000
Mahindra,Scorpio,SUV,Mid,2020,2.2,0.0,Diesel,Manual,117196,7,1,810000
Honda,Amaze,Sedan,Mid,2026,1.2,0.0,Petrol,Manual,2055,5,2,705000
Hyundai,i20,Hatchback,Mid,2025,1.2,0.0,Petrol,Manual,8727,5,1,860000
Tata,Punch,SUV,Top,2022,1.2,0.0,Petrol,AMT,39571,5,1,765000
Mercedes-Benz,GLA,SUV,Mid,2020,1.3,0.0,Petrol,Automatic,41381,5,1,2990000
Hyundai,Venue,SUV,Base,2023,1.0,0.0,Petrol,DCT,21890,5,1,905000
Hyundai,Creta,SUV,Mid,2022,1.5,0.0,Diesel,Manual,70934,5,3,855000
Hyundai,Venue,SUV,Mid,2024,1.2,0.0,Petrol,Manual,34168,5,1,780000
Hyundai,Venue,SUV,Base,2023,1.2,0.0,Petrol,Manual,51492,5,1,730000
Volvo,XC40 Recharge,SUV,Top,2022,0.0,78.0,EV,Automatic,40106,5,1,3875000
Tata,Punch EV,SUV,Base,2024,0.0,25.0,EV,Automatic,19623,5,1,935000
Hyundai,Verna,Sedan,Base,2022,1.5,0.0,Petrol,Manual,27952,5,3,645000
Hyundai,Creta,SUV,Top,2016,1.6,0.0,Petrol,Automatic,108422,5,1,625000
Hyundai,Venue,SUV,Mid,2025,1.2,0.0,Petrol,Manual,10487,5,1,1060000
Maruti Suzuki,S-Presso,Hatchback,Base,2023,1.0,0.0,Petrol,Manual,35358,5,1,365000
Toyota,Innova Crysta,MPV,Top,2019,2.4,0.0,Diesel,Automatic,144194,7,1,1735000
Skoda,Kushaq,SUV,Mid,2023,1.5,0.0,Petrol,DCT,27726,5,3,1210000
Tata,Tiago,Hatchback,Mid,2023,1.2,0.0,CNG,Manual,45719,5,1,500000
Maruti Suzuki,Ciaz,Sedan,Mid,2023,1.5,0.0,Petrol,Manual,31431,5,1,785000
Tata,Nexon,SUV,Mid,2024,1.2,0.0,Petrol,DCT,21512,5,3,1030000
Tata,Nexon,SUV,Mid,2022,1.5,0.0,Diesel,AMT,91678,5,1,885000
Maruti Suzuki,Fronx,SUV,Top,2023,1.2,0.0,Petrol,Manual,20794,5,2,915000
Mahindra,XUV 3XO,SUV,Base,2024,1.2,0.0,Petrol,Manual,13949,5,1,835000
Mahindra,Scorpio N,SUV,Top,2022,2.2,0.0,Diesel,Manual,119529,7,2,1335000
Volkswagen,Virtus,Sedan,Top,2022,1.5,0.0,Petrol,DCT,44830,5,1,1525000
Maruti Suzuki,Dzire,Sedan,Mid,2021,1.2,0.0,Petrol,Manual,52709,5,1,575000
Maruti Suzuki,Ciaz,Sedan,Mid,2020,1.5,0.0,Petrol,Manual,58105,5,3,595000
Honda,City,Sedan,Base,2023,1.5,0.0,Petrol,Manual,27056,5,2,865000
Maruti Suzuki,Celerio,Hatchback,Base,2020,1.0,0.0,Petrol,AMT,81980,5,1,275000
Hyundai,Venue,SUV,Mid,2020,1.0,0.0,Petrol,DCT,42096,5,2,805000
Kia,Carens,MPV,Top,2022,1.5,0.0,Petrol,DCT,26141,7,2,1485000
Maruti Suzuki,Dzire,Sedan,Mid,2024,1.2,0.0,CNG,Manual,30517,5,1,755000
Honda,Amaze,Sedan,Top,2026,1.2,0.0,Petrol,Manual,2452,5,1,850000
Volvo,XC40,SUV,Base,2023,2.0,0.0,Petrol,Automatic,15951,5,1,3435000
Toyota,Glanza,Hatchback,Mid,2021,1.2,0.0,Petrol,AMT,21462,5,2,575000
Honda,BR-V,MPV,Mid,2016,1.5,0.0,Diesel,Manual,250000,7,1,255000
Mahindra,Thar,SUV,Mid,2015,2.5,0.0,Diesel,Manual,99792,4,2,555000
Maruti Suzuki,Ignis,Hatchback,Top,2018,1.2,0.0,Petrol,AMT,42501,5,2,400000
Maruti Suzuki,Dzire,Sedan,Mid,2024,1.2,0.0,CNG,Manual,53242,5,1,740000
Tata,Tigor,Sedan,Top,2021,1.2,0.0,Petrol,AMT,43851,5,1,565000
Hyundai,Creta,SUV,Mid,2023,1.5,0.0,Petrol,Manual,19229,5,1,1040000
Maruti Suzuki,Eeco,MPV,Mid,2025,1.2,0.0,Petrol,Manual,16622,5,1,545000
Maruti Suzuki,S-Presso,Hatchback,Mid,2019,1.0,0.0,Petrol,Manual,228913,5,1,200000
Renault,Kwid,Hatchback,Mid,2015,0.8,0.0,Petrol,Manual,151668,5,1,135000
Maruti Suzuki,S-Presso,Hatchback,Mid,2020,1.0,0.0,Petrol,AMT,73475,5,1,325000
Tata,Safari,SUV,Mid,2021,2.0,0.0,Diesel,Manual,136199,7,1,1190000
Hyundai,Creta,SUV,Top,2020,1.5,0.0,Diesel,Manual,124183,5,1,935000
Mahindra,Scorpio,SUV,Top,2017,2.2,0.0,Diesel,Manual,131083,7,1,610000
Maruti Suzuki,Ertiga,MPV,Top,2024,1.5,0.0,CNG,Manual,30542,7,2,965000
Maruti Suzuki,Baleno,Hatchback,Top,2017,1.3,0.0,Diesel,Manual,97012,5,2,440000
Toyota,Innova Crysta,MPV,Top,2022,2.4,0.0,Diesel,Automatic,71661,7,1,2680000
Tata,Punch,SUV,Top,2021,1.2,0.0,Petrol,AMT,53509,5,1,695000
Maruti Suzuki,Ciaz,Sedan,Mid,2021,1.5,0.0,Petrol,Manual,28593,5,1,780000
Hyundai,Tucson,SUV,Top,2020,2.0,0.0,Petrol,Automatic,96294,5,1,1855000
Honda,Amaze,Sedan,Mid,2019,1.5,0.0,Diesel,Manual,126315,5,1,410000
Maruti Suzuki,Brezza,SUV,Mid,2023,1.5,0.0,Petrol,Manual,34834,5,1,905000
Mahindra,Thar,SUV,Top,2020,2.2,0.0,Diesel,Automatic,99873,4,1,1325000
Maruti Suzuki,Dzire,Sedan,Top,2024,1.2,0.0,Petrol,Manual,13074,5,1,855000
Toyota,Glanza,Hatchback,Mid,2025,1.2,0.0,Petrol,Manual,15436,5,1,785000
Maruti Suzuki,Swift,Hatchback,Mid,2024,1.2,0.0,Petrol,Manual,16346,5,1,735000
Honda,City,Sedan,Mid,2023,1.5,0.0,Petrol,CVT,57537,5,1,990000
Hyundai,Grand i10 Nios,Hatchback,Base,2024,1.2,0.0,Petrol,Manual,19109,5,1,500000
Honda,Amaze,Sedan,Mid,2023,1.2,0.0,Petrol,Manual,30528,5,2,550000
Hyundai,Alcazar,SUV,Mid,2023,1.5,0.0,Diesel,Automatic,53773,6,1,1640000
Ford,Endeavour,SUV,Mid,2021,2.0,0.0,Diesel,Automatic,79033,7,1,2520000
Honda,City,Sedan,Base,2024,1.5,0.0,Petrol Hybrid,e-CVT,24990,5,1,1545000
Skoda,Slavia,Sedan,Mid,2026,1.0,0.0,Petrol,Automatic,1428,5,1,1540000
Maruti Suzuki,S-Cross,SUV,Base,2020,1.5,0.0,Petrol,Automatic,60338,5,1,625000
Hyundai,Verna,Sedan,Top,2018,1.6,0.0,Petrol,Automatic,39127,5,1,755000
Maruti Suzuki,Wagon R,Hatchback,Top,2023,1.0,0.0,Petrol,Manual,55969,5,1,555000
Hyundai,Venue,SUV,Mid,2022,1.0,0.0,Petrol,DCT,49619,5,1,850000
Tata,Tiago,Hatchback,Mid,2025,1.2,0.0,Petrol,AMT,11938,5,1,630000
Volkswagen,Taigun,SUV,Top,2025,1.5,0.0,Petrol,DCT,21730,5,1,1890000
Mahindra,Thar,SUV,Base,2020,2.2,0.0,Diesel,Automatic,78303,4,2,960000
Mahindra,KUV100,Hatchback,Base,2018,1.2,0.0,Diesel,Manual,78870,6,4,215000
Maruti Suzuki,Baleno,Hatchback,Base,2024,1.2,0.0,CNG,Manual,56755,5,1,620000
Maruti Suzuki,S-Presso,Hatchback,Mid,2024,1.0,0.0,Petrol,Manual,7870,5,1,490000
Kia,Carens,MPV,Base,2025,1.5,0.0,Petrol,Manual,11662,7,1,1045000
Maruti Suzuki,Baleno,Hatchback,Mid,2021,1.2,0.0,Petrol,Manual,38366,5,1,575000
Maruti Suzuki,Swift,Hatchback,Mid,2018,1.2,0.0,Petrol,Manual,137968,5,1,310000
Jeep,Compass,SUV,Mid,2025,2.0,0.0,Diesel,Manual,10885,5,1,2335000
BMW,X1,SUV,Top,2023,1.5,0.0,Petrol,Automatic,23719,5,1,3910000
Mahindra,XUV300,SUV,Mid,2020,1.5,0.0,Diesel,Manual,94799,5,1,595000
Hyundai,Creta,SUV,Mid,2019,1.6,0.0,Petrol,Manual,80865,5,1,730000
Volkswagen,Taigun,SUV,Top,2021,1.0,0.0,Petrol,Manual,56598,5,1,1055000
Maruti Suzuki,Brezza,SUV,Mid,2019,1.5,0.0,Petrol,Manual,39479,5,1,595000
Hyundai,Venue,SUV,Base,2025,1.2,0.0,Petrol,Manual,15620,5,1,850000
Hyundai,Verna,Sedan,Top,2021,1.5,0.0,Diesel,Manual,94301,5,2,890000
MG,Hector,SUV,Mid,2019,1.5,0.0,Petrol,Manual,46052,5,1,950000
MG,Hector,SUV,Mid,2024,2.0,0.0,Diesel,Manual,33656,5,1,1835000
Tata,Tiago,Hatchback,Mid,2019,1.2,0.0,Petrol,Manual,106526,5,4,270000
Maruti Suzuki,Swift,Hatchback,Base,2023,1.2,0.0,Petrol,Manual,26786,5,1,560000
Honda,City,Sedan,Top,2022,1.5,0.0,Petrol Hybrid,e-CVT,51711,5,1,1375000
Maruti Suzuki,Ertiga,MPV,Mid,2023,1.5,0.0,CNG,Manual,51488,7,1,810000
Nissan,Magnite,SUV,Mid,2021,1.0,0.0,Petrol,AMT,42186,5,1,605000
Maruti Suzuki,Dzire,Sedan,Mid,2022,1.2,0.0,CNG,Manual,84582,5,1,515000
Maruti Suzuki,Wagon R,Hatchback,Top,2015,1.0,0.0,CNG,Manual,76049,5,1,305000
Tata,Punch,SUV,Top,2025,1.2,0.0,Petrol,Manual,8462,5,1,850000
Honda,Amaze,Sedan,Base,2023,1.2,0.0,Petrol,Manual,24387,5,1,565000
Volkswagen,Taigun,SUV,Top,2025,1.0,0.0,Petrol,Automatic,15024,5,1,1680000
Maruti Suzuki,Wagon R,Hatchback,Base,2023,1.2,0.0,Petrol,Manual,40206,5,2,415000
Skoda,Octavia,Sedan,Top,2021,2.0,0.0,Petrol,Automatic,63328,5,1,2020000
Maruti Suzuki,S-Presso,Hatchback,Top,2024,1.0,0.0,Petrol,Manual,31683,5,1,445000
Maruti Suzuki,Alto K10,Hatchback,Mid,2024,1.0,0.0,Petrol,Manual,15975,5,1,390000
Honda,Jazz,Hatchback,Mid,2018,1.2,0.0,Petrol,Manual,83298,5,2,350000
Maruti Suzuki,Brezza,SUV,Top,2025,1.5,0.0,Petrol,Manual,7835,5,3,895000
Mahindra,Bolero,SUV,Top,2026,1.5,0.0,Diesel,Manual,3484,7,1,1105000
Maruti Suzuki,Alto K10,Hatchback,Base,2023,1.0,0.0,Petrol,AMT,29714,5,1,380000
Maruti Suzuki,S-Presso,Hatchback,Top,2022,1.0,0.0,Petrol,Manual,43096,5,1,385000
Tata,Nexon,SUV,Top,2024,1.5,0.0,Diesel,Manual,38864,5,1,1260000
Maruti Suzuki,Brezza,SUV,Base,2021,1.5,0.0,Petrol,Automatic,23427,5,1,735000
Tata,Tiago,Hatchback,Top,2021,1.2,0.0,CNG,Manual,129589,5,1,405000
Tata,Safari,SUV,Mid,2021,2.0,0.0,Diesel,Automatic,74405,7,2,1535000
Maruti Suzuki,Wagon R,Hatchback,Mid,2018,1.0,0.0,CNG,Manual,60922,5,2,325000
Kia,Seltos,SUV,Top,2024,1.5,0.0,Petrol,Manual,11324,5,1,1515000
Maruti Suzuki,Grand Vitara,SUV,Mid,2022,1.5,0.0,Petrol Hybrid,e-CVT,59014,5,2,1475000
Hyundai,Creta,SUV,Mid,2021,1.5,0.0,Petrol,Manual,45497,5,2,965000
Maruti Suzuki,Swift,Hatchback,Top,2015,1.2,0.0,Petrol,Manual,97227,5,1,340000
Volkswagen,Taigun,SUV,Base,2025,1.0,0.0,Petrol,Manual,7498,5,1,1245000
Mahindra,Thar,SUV,Mid,2017,2.5,0.0,Diesel,Manual,120282,4,1,685000
Toyota,Glanza,Hatchback,Base,2019,1.2,0.0,Petrol,Manual,66475,5,1,445000
BMW,X5,SUV,Mid,2021,3.0,0.0,Diesel,Automatic,59004,5,2,5580000
Hyundai,i20,Hatchback,Top,2021,1.2,0.0,Petrol,Manual,68084,5,1,665000
Nissan,Magnite,SUV,Base,2026,1.0,0.0,Petrol,Manual,3105,5,2,640000
Tata,Nexon,SUV,Base,2022,1.2,0.0,Petrol,AMT,38238,5,1,785000
MG,ZS EV,SUV,Base,2022,0.0,50.3,EV,Automatic,17382,5,1,1305000
Ford,Endeavour,SUV,Mid,2021,2.0,0.0,Diesel,Automatic,119232,7,1,2265000
Volvo,XC40 Recharge,SUV,Top,2025,0.0,78.0,EV,Automatic,11611,5,1,4590000
Maruti Suzuki,Dzire,Sedan,Mid,2020,1.2,0.0,Petrol,Manual,54589,5,1,515000
Skoda,Rapid,Sedan,Top,2017,1.6,0.0,Petrol,Automatic,74539,5,2,405000
Skoda,Superb,Sedan,Mid,2022,2.0,0.0,Diesel,Automatic,53523,5,2,2610000
Tata,Tiago,Hatchback,Mid,2016,1.2,0.0,Petrol,Manual,133722,5,2,170000
Maruti Suzuki,Eeco,MPV,Base,2018,1.2,0.0,Petrol,Manual,69752,5,2,240000
BMW,X3,SUV,Mid,2017,2.0,0.0,Diesel,Automatic,103636,5,1,1875000
Maruti Suzuki,Brezza,SUV,Base,2019,1.3,0.0,Diesel,Manual,97683,5,1,480000
Honda,Civic,Sedan,Mid,2021,1.8,0.0,Petrol,CVT,51500,5,1,1390000
Toyota,Corolla Altis,Sedan,Base,2017,1.8,0.0,Petrol,CVT,135615,5,2,555000
Maruti Suzuki,Baleno,Hatchback,Mid,2019,1.2,0.0,Petrol,CVT,105174,5,1,490000
Tata,Nexon,SUV,Base,2022,1.5,0.0,Diesel,AMT,54522,5,1,865000
Maruti Suzuki,Swift,Hatchback,Mid,2017,1.3,0.0,Diesel,AMT,129354,5,2,320000
